2023-05-23 10:23:18,070:INFO:{'method': 'random', 'metric': {'goal': 'minimize', 'name': 'val_loss'}, 'parameters': {'batch_size': {'distribution': 'q_log_uniform_values', 'max': 256, 'min': 16, 'q': 8}, 'criterion': {'value': 'MSELoss()'}, 'epochs': {'values': [20, 40, 60, 80]}, 'hidden_dim_1': {'value': 64}, 'hidden_dim_2': {'value': 128}, 'hidden_dim_3': {'value': 32}, 'in_channels': {'value': 11}, 'lr': {'distribution': 'uniform', 'max': 0.1, 'min': 0}, 'optimizer': {'value': 'adam'}, 'out_channels': {'value': 1}}}
2023-05-23 10:23:18,348:INFO:GCN(
  (conv1): GCNConv(11, 64)
  (conv2): GCNConv(64, 128)
  (global_pool): MaxAggregation()
  (fc1): Linear(in_features=128, out_features=32, bias=True)
2023-05-23 18:34:06,074:INFO:Epoch: 18, Training Loss: 2.2707
2023-05-23 18:34:09,144:INFO:Epoch: 18, Validation Loss: 2.2927
2023-05-23 18:34:55,523:INFO:Epoch: 19, Training Loss: 2.2714
2023-05-23 18:34:58,977:INFO:Epoch: 19, Validation Loss: 2.3012
2023-05-23 18:35:44,330:INFO:Epoch: 20, Training Loss: 2.2704
2023-05-23 18:35:47,606:INFO:Epoch: 20, Validation Loss: 2.2921
2023-05-23 18:36:33,416:INFO:Epoch: 21, Training Loss: 2.2718
2023-05-23 18:36:36,558:INFO:Epoch: 21, Validation Loss: 2.2876
2023-05-23 18:37:21,949:INFO:Epoch: 22, Training Loss: 2.2721
2023-05-23 18:37:25,358:INFO:Epoch: 22, Validation Loss: 2.3029
2023-05-23 18:38:11,496:INFO:Epoch: 23, Training Loss: 2.2702
2023-05-23 18:38:14,639:INFO:Epoch: 23, Validation Loss: 2.2907
2023-05-23 18:39:02,200:INFO:Epoch: 24, Training Loss: 2.2707
2023-05-23 18:39:05,378:INFO:Epoch: 24, Validation Loss: 2.2882
2023-05-23 18:39:51,183:INFO:Epoch: 25, Training Loss: 2.2714
2023-05-23 18:39:54,511:INFO:Epoch: 25, Validation Loss: 2.2888
2023-05-23 18:40:40,070:INFO:Epoch: 26, Training Loss: 2.2711
2023-05-23 18:40:43,386:INFO:Epoch: 26, Validation Loss: 2.2944
2023-05-23 18:41:29,495:INFO:Epoch: 27, Training Loss: 2.2722
2023-05-23 18:41:32,574:INFO:Epoch: 27, Validation Loss: 2.2876
2023-05-23 18:42:18,164:INFO:Epoch: 28, Training Loss: 2.2713
2023-05-23 18:42:21,430:INFO:Epoch: 28, Validation Loss: 2.2879
2023-05-23 18:43:08,045:INFO:Epoch: 29, Training Loss: 2.2712
2023-05-23 18:43:11,195:INFO:Epoch: 29, Validation Loss: 2.2916
2023-05-23 18:44:16,266:INFO:Epoch: 30, Training Loss: 2.2710
2023-05-23 18:44:21,525:INFO:Epoch: 30, Validation Loss: 2.2923
2023-05-23 18:45:15,309:INFO:Epoch: 31, Training Loss: 2.2724
2023-05-23 18:45:19,957:INFO:Epoch: 31, Validation Loss: 2.2877
2023-05-23 18:46:11,332:INFO:Epoch: 32, Training Loss: 2.2721
2023-05-23 18:46:14,899:INFO:Epoch: 32, Validation Loss: 2.2904
2023-05-23 18:47:03,539:INFO:Epoch: 33, Training Loss: 2.2712
2023-05-23 18:47:06,979:INFO:Epoch: 33, Validation Loss: 2.2955
2023-05-23 18:47:53,975:INFO:Epoch: 34, Training Loss: 2.2707
2023-05-23 18:47:57,275:INFO:Epoch: 34, Validation Loss: 2.2909
2023-05-23 18:48:43,372:INFO:Epoch: 35, Training Loss: 2.2714
2023-05-23 18:48:46,613:INFO:Epoch: 35, Validation Loss: 2.2911
2023-05-23 18:49:33,185:INFO:Epoch: 36, Training Loss: 2.2713
2023-05-23 18:49:36,478:INFO:Epoch: 36, Validation Loss: 2.2884
2023-05-23 18:50:23,877:INFO:Epoch: 37, Training Loss: 2.2718
2023-05-23 18:50:27,368:INFO:Epoch: 37, Validation Loss: 2.2877
2023-05-23 18:51:13,961:INFO:Epoch: 38, Training Loss: 2.2720
2023-05-23 18:51:17,245:INFO:Epoch: 38, Validation Loss: 2.2876
2023-05-23 18:52:02,352:INFO:Epoch: 39, Training Loss: 2.2711
2023-05-23 18:52:05,537:INFO:Epoch: 39, Validation Loss: 2.2961
2023-05-23 18:52:52,332:INFO:Epoch: 40, Training Loss: 2.2712
2023-05-23 18:52:55,600:INFO:Epoch: 40, Validation Loss: 2.2916
2023-05-23 18:53:42,449:INFO:Epoch: 41, Training Loss: 2.2702
2023-05-23 18:53:45,648:INFO:Epoch: 41, Validation Loss: 2.2914
2023-05-23 18:54:32,988:INFO:Epoch: 42, Training Loss: 2.2718
2023-05-23 18:54:36,323:INFO:Epoch: 42, Validation Loss: 2.2886
2023-05-23 18:55:23,947:INFO:Epoch: 43, Training Loss: 2.2712
2023-05-23 18:55:27,114:INFO:Epoch: 43, Validation Loss: 2.3001
2023-05-23 18:56:13,992:INFO:Epoch: 44, Training Loss: 2.2717
2023-05-23 18:56:17,166:INFO:Epoch: 44, Validation Loss: 2.2947
2023-05-23 18:57:04,681:INFO:Epoch: 45, Training Loss: 2.2709
2023-05-23 18:57:07,854:INFO:Epoch: 45, Validation Loss: 2.2894
2023-05-23 18:57:54,068:INFO:Epoch: 46, Training Loss: 2.2707
2023-05-23 18:57:57,720:INFO:Epoch: 46, Validation Loss: 2.2967
2023-05-23 18:58:45,422:INFO:Epoch: 47, Training Loss: 2.2703
2023-05-23 18:58:48,998:INFO:Epoch: 47, Validation Loss: 2.2883
2023-05-23 18:59:43,151:INFO:Epoch: 48, Training Loss: 2.2704
2023-05-23 18:59:46,421:INFO:Epoch: 48, Validation Loss: 2.2924
2023-05-23 19:00:38,739:INFO:Epoch: 49, Training Loss: 2.2710
2023-05-23 19:00:42,464:INFO:Epoch: 49, Validation Loss: 2.2889
2023-05-23 19:01:31,137:INFO:Epoch: 50, Training Loss: 2.2713
2023-05-23 19:01:34,543:INFO:Epoch: 50, Validation Loss: 2.2876
2023-05-23 19:02:21,852:INFO:Epoch: 51, Training Loss: 2.2719
2023-05-23 19:02:24,875:INFO:Epoch: 51, Validation Loss: 2.2906
2023-05-23 19:03:11,342:INFO:Epoch: 52, Training Loss: 2.2719
2023-05-23 19:03:14,711:INFO:Epoch: 52, Validation Loss: 2.2878
2023-05-23 19:04:00,311:INFO:Epoch: 53, Training Loss: 2.2712
2023-05-23 19:04:04,379:INFO:Epoch: 53, Validation Loss: 2.2884
2023-05-23 19:04:52,457:INFO:Epoch: 54, Training Loss: 2.2710
2023-05-23 19:04:55,603:INFO:Epoch: 54, Validation Loss: 2.2876
2023-05-23 19:05:41,993:INFO:Epoch: 55, Training Loss: 2.2708
2023-05-23 19:05:45,346:INFO:Epoch: 55, Validation Loss: 2.2907
2023-05-23 19:06:31,547:INFO:Epoch: 56, Training Loss: 2.2720
2023-05-23 19:06:34,721:INFO:Epoch: 56, Validation Loss: 2.2913
2023-05-23 19:07:24,401:INFO:Epoch: 57, Training Loss: 2.2715
2023-05-23 19:07:27,756:INFO:Epoch: 57, Validation Loss: 2.2909
2023-05-23 19:08:14,569:INFO:Epoch: 58, Training Loss: 2.2711
2023-05-23 19:08:17,895:INFO:Epoch: 58, Validation Loss: 2.2890
2023-05-23 19:09:10,716:INFO:Epoch: 59, Training Loss: 2.2727
2023-05-23 19:09:13,976:INFO:Epoch: 59, Validation Loss: 2.2937
2023-05-23 19:10:03,674:INFO:Epoch: 60, Training Loss: 2.2705
2023-05-23 19:10:07,629:INFO:Epoch: 60, Validation Loss: 2.3022
2023-05-23 19:10:55,488:INFO:Epoch: 61, Training Loss: 2.2706
2023-05-23 19:10:58,740:INFO:Epoch: 61, Validation Loss: 2.2938
2023-05-23 19:11:45,457:INFO:Epoch: 62, Training Loss: 2.2711
2023-05-23 19:11:48,709:INFO:Epoch: 62, Validation Loss: 2.3198
2023-05-23 19:12:37,918:INFO:Epoch: 63, Training Loss: 2.2712
2023-05-23 19:12:41,231:INFO:Epoch: 63, Validation Loss: 2.2894
2023-05-23 19:13:30,136:INFO:Epoch: 64, Training Loss: 2.2708
2023-05-23 19:13:33,524:INFO:Epoch: 64, Validation Loss: 2.2882
2023-05-23 19:14:24,529:INFO:Epoch: 65, Training Loss: 2.2712
2023-05-23 19:14:28,065:INFO:Epoch: 65, Validation Loss: 2.2877
2023-05-23 19:15:17,661:INFO:Epoch: 66, Training Loss: 2.2715
2023-05-23 19:15:21,041:INFO:Epoch: 66, Validation Loss: 2.2876
2023-05-23 19:16:09,723:INFO:Epoch: 67, Training Loss: 2.2726
2023-05-23 19:16:13,017:INFO:Epoch: 67, Validation Loss: 2.2948
2023-05-23 19:16:58,650:INFO:Epoch: 68, Training Loss: 2.2711
2023-05-23 19:17:01,987:INFO:Epoch: 68, Validation Loss: 2.2894
2023-05-23 19:17:48,539:INFO:Epoch: 69, Training Loss: 2.2715
2023-05-23 19:17:51,752:INFO:Epoch: 69, Validation Loss: 2.2878
2023-05-23 19:18:39,430:INFO:Epoch: 70, Training Loss: 2.2718
2023-05-23 19:18:42,668:INFO:Epoch: 70, Validation Loss: 2.2883
2023-05-23 19:19:29,813:INFO:Epoch: 71, Training Loss: 2.2714
2023-05-23 19:19:33,870:INFO:Epoch: 71, Validation Loss: 2.2927
2023-05-23 19:20:19,547:INFO:Epoch: 72, Training Loss: 2.2718
2023-05-23 19:20:22,815:INFO:Epoch: 72, Validation Loss: 2.3032
2023-05-23 19:21:08,877:INFO:Epoch: 73, Training Loss: 2.2707
2023-05-23 19:21:12,035:INFO:Epoch: 73, Validation Loss: 2.2940
2023-05-23 19:21:57,802:INFO:Epoch: 74, Training Loss: 2.2718
2023-05-23 19:22:01,125:INFO:Epoch: 74, Validation Loss: 2.2876
2023-05-23 19:22:47,939:INFO:Epoch: 75, Training Loss: 2.2710
2023-05-23 19:22:51,346:INFO:Epoch: 75, Validation Loss: 2.2915
2023-05-23 19:23:39,842:INFO:Epoch: 76, Training Loss: 2.2717
2023-05-23 19:23:43,160:INFO:Epoch: 76, Validation Loss: 2.2876
2023-05-23 19:24:30,269:INFO:Epoch: 77, Training Loss: 2.2721
2023-05-23 19:24:33,662:INFO:Epoch: 77, Validation Loss: 2.2912
2023-05-23 19:25:20,719:INFO:Epoch: 78, Training Loss: 2.2705
2023-05-23 19:25:23,824:INFO:Epoch: 78, Validation Loss: 2.2887
2023-05-23 19:26:10,996:INFO:Epoch: 79, Training Loss: 2.2727
2023-05-23 19:26:14,270:INFO:Epoch: 79, Validation Loss: 2.2877
2023-05-23 19:26:20,731:INFO:Test Loss: 2.1617
